path,tm_id,source,category_id,doc_id
glyph_crops_merged_by_tm/TM_60221/4223_65_cat23__kornia.jpg,TM_60221,kornia,23,4223_65
glyph_crops_merged_by_tm/TM_60221/4223_8006_cat8__opencv.jpg,TM_60221,opencv,8,4223_8006
glyph_crops_merged_by_tm/TM_60221/4223_245_cat161__kornia.jpg,TM_60221,kornia,161,4223_245
glyph_crops_merged_by_tm/TM_60221/4223_242_cat45__kornia.jpg,TM_60221,kornia,45,4223_242
glyph_crops_merged_by_tm/TM_60221/4223_145_cat23__kornia.jpg,TM_60221,kornia,23,4223_145
glyph_crops_merged_by_tm/TM_60221/4223_8031_cat8__opencv.jpg,TM_60221,opencv,8,4223_8031
glyph_crops_merged_by_tm/TM_60221/4223_7981_cat186__opencv.jpg,TM_60221,opencv,186,4223_7981
glyph_crops_merged_by_tm/TM_60221/4223_17_cat14__kornia.jpg,TM_60221,kornia,14,4223_17
glyph_crops_merged_by_tm/TM_60221/4223_8158_cat8__opencv.jpg,TM_60221,opencv,8,4223_8158
glyph_crops_merged_by_tm/TM_60221/4223_31_cat8__kornia.jpg,TM_60221,kornia,8,4223_31
glyph_crops_merged_by_tm/TM_60221/4223_168_cat8__kornia.jpg,TM_60221,kornia,8,4223_168
glyph_crops_merged_by_tm/TM_60221/4223_8016_cat161__opencv.jpg,TM_60221,opencv,161,4223_8016
glyph_crops_merged_by_tm/TM_60221/4223_7949_cat23__opencv.jpg,TM_60221,opencv,23,4223_7949
glyph_crops_merged_by_tm/TM_60221/4223_34_cat225__kornia.jpg,TM_60221,kornia,225,4223_34
glyph_crops_merged_by_tm/TM_60221/4223_8080_cat14__opencv.jpg,TM_60221,opencv,14,4223_8080
glyph_crops_merged_by_tm/TM_60221/4223_8090_cat77__opencv.jpg,TM_60221,opencv,77,4223_8090
glyph_crops_merged_by_tm/TM_60221/4223_7891_cat120__opencv.jpg,TM_60221,opencv,120,4223_7891
glyph_crops_merged_by_tm/TM_60221/4223_8033_cat120__opencv.jpg,TM_60221,opencv,120,4223_8033
glyph_crops_merged_by_tm/TM_60221/4223_8094_cat9__opencv.jpg,TM_60221,opencv,9,4223_8094
glyph_crops_merged_by_tm/TM_60221/4223_287_cat212__kornia.jpg,TM_60221,kornia,212,4223_287
glyph_crops_merged_by_tm/TM_60221/4223_8007_cat201__opencv.jpg,TM_60221,opencv,201,4223_8007
glyph_crops_merged_by_tm/TM_60221/4223_180_cat111__kornia.jpg,TM_60221,kornia,111,4223_180
glyph_crops_merged_by_tm/TM_60221/4223_7968_cat201__opencv.jpg,TM_60221,opencv,201,4223_7968
glyph_crops_merged_by_tm/TM_60221/4223_185_cat212__kornia.jpg,TM_60221,kornia,212,4223_185
glyph_crops_merged_by_tm/TM_60221/4223_7920_cat23__opencv.jpg,TM_60221,opencv,23,4223_7920
glyph_crops_merged_by_tm/TM_60221/4223_171_cat225__kornia.jpg,TM_60221,kornia,225,4223_171
glyph_crops_merged_by_tm/TM_60221/4223_7831_cat23__opencv.jpg,TM_60221,opencv,23,4223_7831
glyph_crops_merged_by_tm/TM_60221/4223_8095_cat8__opencv.jpg,TM_60221,opencv,8,4223_8095
glyph_crops_merged_by_tm/TM_60221/4223_166_cat119__kornia.jpg,TM_60221,kornia,119,4223_166
glyph_crops_merged_by_tm/TM_60221/4223_7973_cat201__opencv.jpg,TM_60221,opencv,201,4223_7973
glyph_crops_merged_by_tm/TM_60221/4223_161_cat212__kornia.jpg,TM_60221,kornia,212,4223_161
glyph_crops_merged_by_tm/TM_60221/4223_8107_cat100__opencv.jpg,TM_60221,opencv,100,4223_8107
glyph_crops_merged_by_tm/TM_60221/4223_3_cat23__kornia.jpg,TM_60221,kornia,23,4223_3
glyph_crops_merged_by_tm/TM_60221/4223_8068_cat120__opencv.jpg,TM_60221,opencv,120,4223_8068
glyph_crops_merged_by_tm/TM_60221/4223_84_cat8__kornia.jpg,TM_60221,kornia,8,4223_84
glyph_crops_merged_by_tm/TM_60221/4223_7892_cat23__opencv.jpg,TM_60221,opencv,23,4223_7892
glyph_crops_merged_by_tm/TM_60221/4223_25_cat161__kornia.jpg,TM_60221,kornia,161,4223_25
glyph_crops_merged_by_tm/TM_60221/4223_298_cat33__kornia.jpg,TM_60221,kornia,33,4223_298
glyph_crops_merged_by_tm/TM_60221/4223_228_cat23__kornia.jpg,TM_60221,kornia,23,4223_228
glyph_crops_merged_by_tm/TM_60221/4223_212_cat8__kornia.jpg,TM_60221,kornia,8,4223_212
glyph_crops_merged_by_tm/TM_60221/4223_8139_cat212__opencv.jpg,TM_60221,opencv,212,4223_8139
glyph_crops_merged_by_tm/TM_60221/4223_8157_cat14__opencv.jpg,TM_60221,opencv,14,4223_8157
glyph_crops_merged_by_tm/TM_60221/4223_95_cat14__kornia.jpg,TM_60221,kornia,14,4223_95
glyph_crops_merged_by_tm/TM_60221/4223_129_cat8__kornia.jpg,TM_60221,kornia,8,4223_129
glyph_crops_merged_by_tm/TM_60221/4223_8001_cat120__opencv.jpg,TM_60221,opencv,120,4223_8001
glyph_crops_merged_by_tm/TM_60221/4223_7987_cat23__opencv.jpg,TM_60221,opencv,23,4223_7987
glyph_crops_merged_by_tm/TM_60221/4223_214_cat201__kornia.jpg,TM_60221,kornia,201,4223_214
glyph_crops_merged_by_tm/TM_60221/4223_302_cat45__kornia.jpg,TM_60221,kornia,45,4223_302
glyph_crops_merged_by_tm/TM_60221/4223_123_cat23__kornia.jpg,TM_60221,kornia,23,4223_123
glyph_crops_merged_by_tm/TM_60221/4223_182_cat161__kornia.jpg,TM_60221,kornia,161,4223_182
glyph_crops_merged_by_tm/TM_60221/4223_150_cat8__kornia.jpg,TM_60221,kornia,8,4223_150
glyph_crops_merged_by_tm/TM_60221/4223_87_cat23__kornia.jpg,TM_60221,kornia,23,4223_87
glyph_crops_merged_by_tm/TM_60221/4223_8147_cat119__opencv.jpg,TM_60221,opencv,119,4223_8147
glyph_crops_merged_by_tm/TM_60221/4223_8153_cat23__opencv.jpg,TM_60221,opencv,23,4223_8153
glyph_crops_merged_by_tm/TM_60221/4223_80_cat225__kornia.jpg,TM_60221,kornia,225,4223_80
glyph_crops_merged_by_tm/TM_60221/4223_93_cat77__kornia.jpg,TM_60221,kornia,77,4223_93
glyph_crops_merged_by_tm/TM_60221/4223_8150_cat100__opencv.jpg,TM_60221,opencv,100,4223_8150
glyph_crops_merged_by_tm/TM_60221/4223_7965_cat119__opencv.jpg,TM_60221,opencv,119,4223_7965
glyph_crops_merged_by_tm/TM_60221/4223_96_cat23__kornia.jpg,TM_60221,kornia,23,4223_96
glyph_crops_merged_by_tm/TM_60221/4223_7918_cat33__opencv.jpg,TM_60221,opencv,33,4223_7918
glyph_crops_merged_by_tm/TM_60221/4223_7868_cat23__opencv.jpg,TM_60221,opencv,23,4223_7868
glyph_crops_merged_by_tm/TM_60221/4223_151_cat201__kornia.jpg,TM_60221,kornia,201,4223_151
glyph_crops_merged_by_tm/TM_60221/4223_147_cat186__kornia.jpg,TM_60221,kornia,186,4223_147
glyph_crops_merged_by_tm/TM_60221/4223_104_cat8__kornia.jpg,TM_60221,kornia,8,4223_104
glyph_crops_merged_by_tm/TM_60221/4223_243_cat14__kornia.jpg,TM_60221,kornia,14,4223_243
glyph_crops_merged_by_tm/TM_60221/4223_7834_cat201__opencv.jpg,TM_60221,opencv,201,4223_7834
glyph_crops_merged_by_tm/TM_60221/4223_8129_cat201__opencv.jpg,TM_60221,opencv,201,4223_8129
glyph_crops_merged_by_tm/TM_60221/4223_230_cat150__kornia.jpg,TM_60221,kornia,150,4223_230
glyph_crops_merged_by_tm/TM_60221/4223_124_cat8__kornia.jpg,TM_60221,kornia,8,4223_124
glyph_crops_merged_by_tm/TM_60221/4223_7970_cat201__opencv.jpg,TM_60221,opencv,201,4223_7970
glyph_crops_merged_by_tm/TM_60221/4223_7913_cat225__opencv.jpg,TM_60221,opencv,225,4223_7913
glyph_crops_merged_by_tm/TM_60221/4223_24_cat8__kornia.jpg,TM_60221,kornia,8,4223_24
glyph_crops_merged_by_tm/TM_60221/4223_23_cat201__kornia.jpg,TM_60221,kornia,201,4223_23
glyph_crops_merged_by_tm/TM_60221/4223_8021_cat23__opencv.jpg,TM_60221,opencv,23,4223_8021
glyph_crops_merged_by_tm/TM_60221/4223_117_cat161__kornia.jpg,TM_60221,kornia,161,4223_117
glyph_crops_merged_by_tm/TM_60221/4223_75_cat23__kornia.jpg,TM_60221,kornia,23,4223_75
glyph_crops_merged_by_tm/TM_60221/4223_258_cat33__kornia.jpg,TM_60221,kornia,33,4223_258
glyph_crops_merged_by_tm/TM_60221/4223_157_cat23__kornia.jpg,TM_60221,kornia,23,4223_157
glyph_crops_merged_by_tm/TM_60221/4223_7869_cat201__opencv.jpg,TM_60221,opencv,201,4223_7869
glyph_crops_merged_by_tm/TM_60221/4223_188_cat201__kornia.jpg,TM_60221,kornia,201,4223_188
glyph_crops_merged_by_tm/TM_60221/4223_289_cat212__kornia.jpg,TM_60221,kornia,212,4223_289
glyph_crops_merged_by_tm/TM_60221/4223_201_cat120__kornia.jpg,TM_60221,kornia,120,4223_201
glyph_crops_merged_by_tm/TM_60221/4223_266_cat23__kornia.jpg,TM_60221,kornia,23,4223_266
glyph_crops_merged_by_tm/TM_60221/4223_97_cat212__kornia.jpg,TM_60221,kornia,212,4223_97
glyph_crops_merged_by_tm/TM_60221/4223_7959_cat23__opencv.jpg,TM_60221,opencv,23,4223_7959
glyph_crops_merged_by_tm/TM_60221/4223_8092_cat33__opencv.jpg,TM_60221,opencv,33,4223_8092
glyph_crops_merged_by_tm/TM_60221/4223_148_cat212__kornia.jpg,TM_60221,kornia,212,4223_148
glyph_crops_merged_by_tm/TM_60221/4223_36_cat201__kornia.jpg,TM_60221,kornia,201,4223_36
glyph_crops_merged_by_tm/TM_60221/4223_8013_cat186__opencv.jpg,TM_60221,opencv,186,4223_8013
glyph_crops_merged_by_tm/TM_60221/4223_7992_cat8__opencv.jpg,TM_60221,opencv,8,4223_7992
glyph_crops_merged_by_tm/TM_60221/4223_7878_cat144__opencv.jpg,TM_60221,opencv,144,4223_7878
glyph_crops_merged_by_tm/TM_60221/4223_40_cat23__kornia.jpg,TM_60221,kornia,23,4223_40
glyph_crops_merged_by_tm/TM_60221/4223_7921_cat14__opencv.jpg,TM_60221,opencv,14,4223_7921
glyph_crops_merged_by_tm/TM_60221/4223_7894_cat161__opencv.jpg,TM_60221,opencv,161,4223_7894
glyph_crops_merged_by_tm/TM_60221/4223_8046_cat8__opencv.jpg,TM_60221,opencv,8,4223_8046
glyph_crops_merged_by_tm/TM_60221/4223_193_cat186__kornia.jpg,TM_60221,kornia,186,4223_193
glyph_crops_merged_by_tm/TM_60221/4223_176_cat23__kornia.jpg,TM_60221,kornia,23,4223_176
glyph_crops_merged_by_tm/TM_60221/4223_292_cat23__kornia.jpg,TM_60221,kornia,23,4223_292
glyph_crops_merged_by_tm/TM_60221/4223_7982_cat212__opencv.jpg,TM_60221,opencv,212,4223_7982
glyph_crops_merged_by_tm/TM_60221/4223_49_cat14__kornia.jpg,TM_60221,kornia,14,4223_49
glyph_crops_merged_by_tm/TM_60221/4223_7885_cat100__opencv.jpg,TM_60221,opencv,100,4223_7885
glyph_crops_merged_by_tm/TM_60221/4223_63_cat161__kornia.jpg,TM_60221,kornia,161,4223_63
glyph_crops_merged_by_tm/TM_60221/4223_160_cat23__kornia.jpg,TM_60221,kornia,23,4223_160
glyph_crops_merged_by_tm/TM_60221/4223_39_cat23__kornia.jpg,TM_60221,kornia,23,4223_39
glyph_crops_merged_by_tm/TM_60221/4223_219_cat8__kornia.jpg,TM_60221,kornia,8,4223_219
glyph_crops_merged_by_tm/TM_60221/4223_7896_cat161__opencv.jpg,TM_60221,opencv,161,4223_7896
glyph_crops_merged_by_tm/TM_60221/4223_7942_cat8__opencv.jpg,TM_60221,opencv,8,4223_7942
glyph_crops_merged_by_tm/TM_60221/4223_106_cat119__kornia.jpg,TM_60221,kornia,119,4223_106
glyph_crops_merged_by_tm/TM_60221/4223_7946_cat100__opencv.jpg,TM_60221,opencv,100,4223_7946
glyph_crops_merged_by_tm/TM_60221/4223_94_cat23__kornia.jpg,TM_60221,kornia,23,4223_94
glyph_crops_merged_by_tm/TM_60221/4223_240_cat14__kornia.jpg,TM_60221,kornia,14,4223_240
glyph_crops_merged_by_tm/TM_60221/4223_238_cat14__kornia.jpg,TM_60221,kornia,14,4223_238
glyph_crops_merged_by_tm/TM_60221/4223_274_cat225__kornia.jpg,TM_60221,kornia,225,4223_274
glyph_crops_merged_by_tm/TM_60221/4223_8058_cat119__opencv.jpg,TM_60221,opencv,119,4223_8058
glyph_crops_merged_by_tm/TM_60221/4223_143_cat8__kornia.jpg,TM_60221,kornia,8,4223_143
glyph_crops_merged_by_tm/TM_60221/4223_235_cat33__kornia.jpg,TM_60221,kornia,33,4223_235
glyph_crops_merged_by_tm/TM_60221/4223_7912_cat161__opencv.jpg,TM_60221,opencv,161,4223_7912
glyph_crops_merged_by_tm/TM_60221/4223_7886_cat59__opencv.jpg,TM_60221,opencv,59,4223_7886
glyph_crops_merged_by_tm/TM_60221/4223_8088_cat8__opencv.jpg,TM_60221,opencv,8,4223_8088
glyph_crops_merged_by_tm/TM_60221/4223_7937_cat119__opencv.jpg,TM_60221,opencv,119,4223_7937
glyph_crops_merged_by_tm/TM_60221/4223_226_cat14__kornia.jpg,TM_60221,kornia,14,4223_226
glyph_crops_merged_by_tm/TM_60221/4223_121_cat8__kornia.jpg,TM_60221,kornia,8,4223_121
glyph_crops_merged_by_tm/TM_60221/4223_233_cat33__kornia.jpg,TM_60221,kornia,33,4223_233
glyph_crops_merged_by_tm/TM_60221/4223_7989_cat8__opencv.jpg,TM_60221,opencv,8,4223_7989
glyph_crops_merged_by_tm/TM_60221/4223_19_cat177__kornia.jpg,TM_60221,kornia,177,4223_19
glyph_crops_merged_by_tm/TM_60221/4223_7950_cat23__opencv.jpg,TM_60221,opencv,23,4223_7950
glyph_crops_merged_by_tm/TM_60221/4223_7908_cat23__opencv.jpg,TM_60221,opencv,23,4223_7908
glyph_crops_merged_by_tm/TM_60221/4223_22_cat14__kornia.jpg,TM_60221,kornia,14,4223_22
glyph_crops_merged_by_tm/TM_60221/4223_209_cat201__kornia.jpg,TM_60221,kornia,201,4223_209
glyph_crops_merged_by_tm/TM_60221/4223_7988_cat212__opencv.jpg,TM_60221,opencv,212,4223_7988
glyph_crops_merged_by_tm/TM_60221/4223_7990_cat201__opencv.jpg,TM_60221,opencv,201,4223_7990
glyph_crops_merged_by_tm/TM_60221/4223_8134_cat120__opencv.jpg,TM_60221,opencv,120,4223_8134
glyph_crops_merged_by_tm/TM_60221/4223_7864_cat8__opencv.jpg,TM_60221,opencv,8,4223_7864
glyph_crops_merged_by_tm/TM_60221/4223_91_cat161__kornia.jpg,TM_60221,kornia,161,4223_91
glyph_crops_merged_by_tm/TM_60221/4223_7967_cat45__opencv.jpg,TM_60221,opencv,45,4223_7967
glyph_crops_merged_by_tm/TM_60221/4223_7945_cat23__opencv.jpg,TM_60221,opencv,23,4223_7945
glyph_crops_merged_by_tm/TM_60221/4223_7994_cat23__opencv.jpg,TM_60221,opencv,23,4223_7994
glyph_crops_merged_by_tm/TM_60221/4223_301_cat17__kornia.jpg,TM_60221,kornia,17,4223_301
glyph_crops_merged_by_tm/TM_60221/4223_7835_cat161__opencv.jpg,TM_60221,opencv,161,4223_7835
glyph_crops_merged_by_tm/TM_60221/4223_172_cat8__kornia.jpg,TM_60221,kornia,8,4223_172
glyph_crops_merged_by_tm/TM_60221/4223_8059_cat119__opencv.jpg,TM_60221,opencv,119,4223_8059
glyph_crops_merged_by_tm/TM_60221/4223_8008_cat8__opencv.jpg,TM_60221,opencv,8,4223_8008
glyph_crops_merged_by_tm/TM_60221/4223_7907_cat201__opencv.jpg,TM_60221,opencv,201,4223_7907
glyph_crops_merged_by_tm/TM_60221/4223_78_cat111__kornia.jpg,TM_60221,kornia,111,4223_78
glyph_crops_merged_by_tm/TM_60221/4223_199_cat120__kornia.jpg,TM_60221,kornia,120,4223_199
glyph_crops_merged_by_tm/TM_60221/4223_8025_cat107__opencv.jpg,TM_60221,opencv,107,4223_8025
glyph_crops_merged_by_tm/TM_60221/4223_8100_cat212__opencv.jpg,TM_60221,opencv,212,4223_8100
glyph_crops_merged_by_tm/TM_60221/4223_44_cat161__kornia.jpg,TM_60221,kornia,161,4223_44
glyph_crops_merged_by_tm/TM_60221/4223_8140_cat107__opencv.jpg,TM_60221,opencv,107,4223_8140
glyph_crops_merged_by_tm/TM_60221/4223_244_cat161__kornia.jpg,TM_60221,kornia,161,4223_244
glyph_crops_merged_by_tm/TM_60221/4223_8078_cat161__opencv.jpg,TM_60221,opencv,161,4223_8078
glyph_crops_merged_by_tm/TM_60221/4223_222_cat100__kornia.jpg,TM_60221,kornia,100,4223_222
glyph_crops_merged_by_tm/TM_60221/4223_7871_cat150__opencv.jpg,TM_60221,opencv,150,4223_7871
glyph_crops_merged_by_tm/TM_60221/4223_8037_cat120__opencv.jpg,TM_60221,opencv,120,4223_8037
glyph_crops_merged_by_tm/TM_60221/4223_8054_cat23__opencv.jpg,TM_60221,opencv,23,4223_8054
glyph_crops_merged_by_tm/TM_60221/4223_164_cat120__kornia.jpg,TM_60221,kornia,120,4223_164
glyph_crops_merged_by_tm/TM_60221/4223_8040_cat9__opencv.jpg,TM_60221,opencv,9,4223_8040
glyph_crops_merged_by_tm/TM_60221/4223_7856_cat201__opencv.jpg,TM_60221,opencv,201,4223_7856
glyph_crops_merged_by_tm/TM_60221/4223_229_cat8__kornia.jpg,TM_60221,kornia,8,4223_229
glyph_crops_merged_by_tm/TM_60221/4223_8113_cat225__opencv.jpg,TM_60221,opencv,225,4223_8113
glyph_crops_merged_by_tm/TM_60221/4223_72_cat201__kornia.jpg,TM_60221,kornia,201,4223_72
glyph_crops_merged_by_tm/TM_60221/4223_7985_cat201__opencv.jpg,TM_60221,opencv,201,4223_7985
glyph_crops_merged_by_tm/TM_60221/4223_7898_cat23__opencv.jpg,TM_60221,opencv,23,4223_7898
glyph_crops_merged_by_tm/TM_60221/4223_216_cat201__kornia.jpg,TM_60221,kornia,201,4223_216
glyph_crops_merged_by_tm/TM_60221/4223_8055_cat59__opencv.jpg,TM_60221,opencv,59,4223_8055
glyph_crops_merged_by_tm/TM_60221/4223_265_cat212__kornia.jpg,TM_60221,kornia,212,4223_265
glyph_crops_merged_by_tm/TM_60221/4223_7841_cat8__opencv.jpg,TM_60221,opencv,8,4223_7841
glyph_crops_merged_by_tm/TM_60221/4223_196_cat161__kornia.jpg,TM_60221,kornia,161,4223_196
glyph_crops_merged_by_tm/TM_60221/4223_259_cat9__kornia.jpg,TM_60221,kornia,9,4223_259
glyph_crops_merged_by_tm/TM_60221/4223_8072_cat14__opencv.jpg,TM_60221,opencv,14,4223_8072
glyph_crops_merged_by_tm/TM_60221/4223_213_cat201__kornia.jpg,TM_60221,kornia,201,4223_213
glyph_crops_merged_by_tm/TM_60221/4223_8063_cat8__opencv.jpg,TM_60221,opencv,8,4223_8063
glyph_crops_merged_by_tm/TM_60221/4223_7838_cat8__opencv.jpg,TM_60221,opencv,8,4223_7838
glyph_crops_merged_by_tm/TM_60221/4223_7972_cat212__opencv.jpg,TM_60221,opencv,212,4223_7972
glyph_crops_merged_by_tm/TM_60221/4223_26_cat119__kornia.jpg,TM_60221,kornia,119,4223_26
glyph_crops_merged_by_tm/TM_60221/4223_8070_cat8__opencv.jpg,TM_60221,opencv,8,4223_8070
glyph_crops_merged_by_tm/TM_60221/4223_8101_cat23__opencv.jpg,TM_60221,opencv,23,4223_8101
glyph_crops_merged_by_tm/TM_60221/4223_7944_cat150__opencv.jpg,TM_60221,opencv,150,4223_7944
glyph_crops_merged_by_tm/TM_60221/4223_69_cat23__kornia.jpg,TM_60221,kornia,23,4223_69
glyph_crops_merged_by_tm/TM_60221/4223_8010_cat23__opencv.jpg,TM_60221,opencv,23,4223_8010
glyph_crops_merged_by_tm/TM_60221/4223_8039_cat119__opencv.jpg,TM_60221,opencv,119,4223_8039
glyph_crops_merged_by_tm/TM_60221/4223_7932_cat212__opencv.jpg,TM_60221,opencv,212,4223_7932
glyph_crops_merged_by_tm/TM_60221/4223_8075_cat14__opencv.jpg,TM_60221,opencv,14,4223_8075
glyph_crops_merged_by_tm/TM_60221/4223_8009_cat201__opencv.jpg,TM_60221,opencv,201,4223_8009
glyph_crops_merged_by_tm/TM_60221/4223_7977_cat8__opencv.jpg,TM_60221,opencv,8,4223_7977
glyph_crops_merged_by_tm/TM_60221/4223_7958_cat8__opencv.jpg,TM_60221,opencv,8,4223_7958
glyph_crops_merged_by_tm/TM_60221/4223_76_cat201__kornia.jpg,TM_60221,kornia,201,4223_76
glyph_crops_merged_by_tm/TM_60221/4223_8000_cat119__opencv.jpg,TM_60221,opencv,119,4223_8000
glyph_crops_merged_by_tm/TM_60221/4223_7870_cat59__opencv.jpg,TM_60221,opencv,59,4223_7870
glyph_crops_merged_by_tm/TM_60221/4223_158_cat8__kornia.jpg,TM_60221,kornia,8,4223_158
glyph_crops_merged_by_tm/TM_60221/4223_7996_cat212__opencv.jpg,TM_60221,opencv,212,4223_7996
glyph_crops_merged_by_tm/TM_60221/4223_28_cat120__kornia.jpg,TM_60221,kornia,120,4223_28
glyph_crops_merged_by_tm/TM_60221/4223_253_cat177__kornia.jpg,TM_60221,kornia,177,4223_253
glyph_crops_merged_by_tm/TM_60221/4223_89_cat120__kornia.jpg,TM_60221,kornia,120,4223_89
glyph_crops_merged_by_tm/TM_60221/4223_249_cat212__kornia.jpg,TM_60221,kornia,212,4223_249
glyph_crops_merged_by_tm/TM_60221/4223_8108_cat8__opencv.jpg,TM_60221,opencv,8,4223_8108
glyph_crops_merged_by_tm/TM_60221/4223_7901_cat59__opencv.jpg,TM_60221,opencv,59,4223_7901
glyph_crops_merged_by_tm/TM_60221/4223_7955_cat8__opencv.jpg,TM_60221,opencv,8,4223_7955
glyph_crops_merged_by_tm/TM_60221/4223_7843_cat14__opencv.jpg,TM_60221,opencv,14,4223_7843
glyph_crops_merged_by_tm/TM_60221/4223_8097_cat186__opencv.jpg,TM_60221,opencv,186,4223_8097
glyph_crops_merged_by_tm/TM_60221/4223_7888_cat14__opencv.jpg,TM_60221,opencv,14,4223_7888
glyph_crops_merged_by_tm/TM_60221/4223_7917_cat8__opencv.jpg,TM_60221,opencv,8,4223_7917
glyph_crops_merged_by_tm/TM_60221/4223_8084_cat119__opencv.jpg,TM_60221,opencv,119,4223_8084
glyph_crops_merged_by_tm/TM_60221/4223_8073_cat8__opencv.jpg,TM_60221,opencv,8,4223_8073
glyph_crops_merged_by_tm/TM_60221/4223_51_cat59__kornia.jpg,TM_60221,kornia,59,4223_51
glyph_crops_merged_by_tm/TM_60221/4223_41_cat14__kornia.jpg,TM_60221,kornia,14,4223_41
glyph_crops_merged_by_tm/TM_60221/4223_8019_cat212__opencv.jpg,TM_60221,opencv,212,4223_8019
glyph_crops_merged_by_tm/TM_60221/4223_8042_cat8__opencv.jpg,TM_60221,opencv,8,4223_8042
glyph_crops_merged_by_tm/TM_60221/4223_8081_cat107__opencv.jpg,TM_60221,opencv,107,4223_8081
glyph_crops_merged_by_tm/TM_60221/4223_8038_cat45__opencv.jpg,TM_60221,opencv,45,4223_8038
glyph_crops_merged_by_tm/TM_60221/4223_155_cat8__kornia.jpg,TM_60221,kornia,8,4223_155
glyph_crops_merged_by_tm/TM_60221/4223_257_cat119__kornia.jpg,TM_60221,kornia,119,4223_257
glyph_crops_merged_by_tm/TM_60221/4223_119_cat212__kornia.jpg,TM_60221,kornia,212,4223_119
glyph_crops_merged_by_tm/TM_60221/4223_33_cat14__kornia.jpg,TM_60221,kornia,14,4223_33
glyph_crops_merged_by_tm/TM_60221/4223_8135_cat212__opencv.jpg,TM_60221,opencv,212,4223_8135
glyph_crops_merged_by_tm/TM_60221/4223_8069_cat33__opencv.jpg,TM_60221,opencv,33,4223_8069
glyph_crops_merged_by_tm/TM_60221/4223_149_cat23__kornia.jpg,TM_60221,kornia,23,4223_149
glyph_crops_merged_by_tm/TM_60221/4223_8137_cat120__opencv.jpg,TM_60221,opencv,120,4223_8137
glyph_crops_merged_by_tm/TM_60221/4223_279_cat225__kornia.jpg,TM_60221,kornia,225,4223_279
glyph_crops_merged_by_tm/TM_60221/4223_8048_cat201__opencv.jpg,TM_60221,opencv,201,4223_8048
glyph_crops_merged_by_tm/TM_60221/4223_8114_cat111__opencv.jpg,TM_60221,opencv,111,4223_8114
glyph_crops_merged_by_tm/TM_60221/4223_223_cat201__kornia.jpg,TM_60221,kornia,201,4223_223
glyph_crops_merged_by_tm/TM_60221/4223_159_cat107__kornia.jpg,TM_60221,kornia,107,4223_159
glyph_crops_merged_by_tm/TM_60221/4223_8086_cat23__opencv.jpg,TM_60221,opencv,23,4223_8086
glyph_crops_merged_by_tm/TM_60221/4223_116_cat23__kornia.jpg,TM_60221,kornia,23,4223_116
glyph_crops_merged_by_tm/TM_60221/4223_122_cat225__kornia.jpg,TM_60221,kornia,225,4223_122
glyph_crops_merged_by_tm/TM_60221/4223_35_cat23__kornia.jpg,TM_60221,kornia,23,4223_35
glyph_crops_merged_by_tm/TM_60221/4223_7842_cat201__opencv.jpg,TM_60221,opencv,201,4223_7842
glyph_crops_merged_by_tm/TM_60221/4223_225_cat119__kornia.jpg,TM_60221,kornia,119,4223_225
glyph_crops_merged_by_tm/TM_60221/4223_8041_cat8__opencv.jpg,TM_60221,opencv,8,4223_8041
glyph_crops_merged_by_tm/TM_60221/4223_251_cat107__kornia.jpg,TM_60221,kornia,107,4223_251
glyph_crops_merged_by_tm/TM_60221/4223_300_cat8__kornia.jpg,TM_60221,kornia,8,4223_300
glyph_crops_merged_by_tm/TM_60221/4223_8071_cat33__opencv.jpg,TM_60221,opencv,33,4223_8071
glyph_crops_merged_by_tm/TM_60221/4223_260_cat8__kornia.jpg,TM_60221,kornia,8,4223_260
glyph_crops_merged_by_tm/TM_60221/4223_8077_cat14__opencv.jpg,TM_60221,opencv,14,4223_8077
glyph_crops_merged_by_tm/TM_60221/4223_7979_cat23__opencv.jpg,TM_60221,opencv,23,4223_7979
glyph_crops_merged_by_tm/TM_60221/4223_7853_cat177__opencv.jpg,TM_60221,opencv,177,4223_7853
glyph_crops_merged_by_tm/TM_60221/4223_7969_cat23__opencv.jpg,TM_60221,opencv,23,4223_7969
glyph_crops_merged_by_tm/TM_60221/4223_282_cat212__kornia.jpg,TM_60221,kornia,212,4223_282
glyph_crops_merged_by_tm/TM_60221/4223_138_cat212__kornia.jpg,TM_60221,kornia,212,4223_138
glyph_crops_merged_by_tm/TM_60221/4223_8159_cat17__opencv.jpg,TM_60221,opencv,17,4223_8159
glyph_crops_merged_by_tm/TM_60221/4223_8027_cat186__opencv.jpg,TM_60221,opencv,186,4223_8027
glyph_crops_merged_by_tm/TM_60221/4223_224_cat119__kornia.jpg,TM_60221,kornia,119,4223_224
glyph_crops_merged_by_tm/TM_60221/4223_111_cat23__kornia.jpg,TM_60221,kornia,23,4223_111
glyph_crops_merged_by_tm/TM_60221/4223_7873_cat23__opencv.jpg,TM_60221,opencv,23,4223_7873
glyph_crops_merged_by_tm/TM_60221/4223_82_cat9__kornia.jpg,TM_60221,kornia,9,4223_82
glyph_crops_merged_by_tm/TM_60221/4223_7924_cat161__opencv.jpg,TM_60221,opencv,161,4223_7924
glyph_crops_merged_by_tm/TM_60221/4223_8003_cat119__opencv.jpg,TM_60221,opencv,119,4223_8003
glyph_crops_merged_by_tm/TM_60221/4223_8066_cat14__opencv.jpg,TM_60221,opencv,14,4223_8066
